,well_id,date,water_produced,oil_produced,gas_produced,latitude,longitude,type,status,wells
21378,31051173110000,2001,0.0,0.0,212000000.0,43.20406069000006,-76.93921855399998,Gas Development,Active,1
1954,31013182510000,1989,0.0,,11069000000.0,42.217001377000486,-79.10806714699964,Gas Development,Active,1
48391,31013106590000,2008,0.0,0.0,694000000.0,42.36162322700005,-79.48653679199998,Gas Development,Active,1
65688,31037194260000,1986,23.0,,7417000000.0,43.12753359900046,-78.45730864099966,Gas Development,Active,1
63638,31013162580000,1987,100.0,,1071000000.0,43.24540427500045,-77.61779716599966,Gas Development,Shut-In,1
52880,31003679410000,2009,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Not Reported on AWR,1
105038,31013119140000,2013,0.0,0.0,824000000.0,43.245401668000056,-77.61779921199997,Gas Development,Active,1
16301,31013164700000,1986,0.0,,11168000000.0,42.217001377000486,-79.10806714699964,Gas Development,Active,1
23101,31009142140000,2002,0.0,0.0,0.0,42.10728218400004,-78.64980766599996,Oil Development,Plugged and Abandoned,1
78869,31029186900000,1990,0.0,,0.0,42.66478221800048,-78.88882822399967,Gas Development,Active,1
13022,31013118660000,2000,0.0,,0.0,42.205103549000455,-79.46580590299965,Gas Development,Inactive,1
76045,31037195160000,1986,48.0,,1711000000.0,42.90205099500048,-78.35201911399963,Gas Development,Active,1
64717,31013167270000,1991,0.0,,2463000000.0,42.19514403000045,-79.38579925999966,Gas Development,Active,1
32004,31003678200000,2001,0.0,0.0,0.0,42.173332610000045,-77.98390627099997,Oil Development,Inactive,1
121860,31029249350000,2015,175.0,0.0,464000000.0,42.541044,-78.508184,Gas Wildcat,Inactive,1
81704,31029259180000,2011,50.0,0.0,535000000.0,42.70394110800004,-78.57472793299996,Gas Wildcat,Active,1
108971,31009281960000,2014,250.0,855.0,539000000.0,42.023289,-78.628438,Oil Development,Active,1
67777,31013254890000,2010,0.0,0.0,5297000000.0,42.36162322700005,-79.48653679199998,Gas Development,Active,1
20278,31013220980000,2007,0.0,0.0,0.0,42.02320426400007,-79.46875825999996,Gas Development,Shut-In,1
48847,31029222670000,2008,0.0,0.0,2177000000.0,42.59375333000003,-79.01745739899997,Gas Development,Active,1
70250,31013125200000,1990,0.0,,2308000000.0,42.29336363900046,-79.09200686499963,Gas Development,Active,1
16047,31003636680000,2002,0.0,9.0,0.0,42.01271230700007,-78.05476699299999,Oil Development,Active,1
57036,31009255920001,2009,0.0,0.0,0.0,42.10728218400004,-78.64980766599996,Oil Development,Active,1
17581,31037052130000,2001,0.0,0.0,45000000.0,42.99836053700005,-78.43495817099995,Gas Wildcat,Plugged and Abandoned,1
84390,31029202660000,1993,0.0,,999000000.0,42.96042359900048,-78.52367565699967,Gas Development,Inactive,1
27324,31029190010000,2002,0.0,0.0,753000000.0,42.66478299000005,-78.88882867299998,Gas Development,Active,1
54600,31069023410000,1993,0.0,,0.0,42.6152302640005,-77.40250632099963,Gas Development,Plugged and Abandoned,1
1428,31037196670000,2003,0.0,0.0,2382000000.0,42.90173228100008,-78.25626591699995,Gas Development,Active,1
55636,31013124960000,1993,0.0,,873000000.0,42.29336363900046,-79.09200686499963,Gas Development,Active,1
50214,31037196700000,1987,90.0,,6044000000.0,42.90205099500048,-78.35201911399963,Gas Development,Active,1
65749,31009551510000,2010,0.0,0.0,0.0,42.10728218400004,-78.64980766599996,Oil Development,Inactive,1
110630,31013137790000,2014,0.0,0.0,1864000000.0,42.251704,-79.501693,Gas Development,Active,1
1500,31037204820000,2000,20.0,,165000000.0,42.90205099500048,-78.35201911399963,Gas Development,Active,1
3735,31051161950000,1987,1470.0,,3533000000.0,42.97387118100045,-77.85328841499967,Gas Development,Active,1
85256,31009235450000,2012,230.0,0.0,2370000000.0,42.53022364200007,-78.47539666299997,Gas Wildcat,Active,1
13849,31029048640000,2006,0.0,0.0,854000000.0,42.90013181300003,-78.49091675699998,Gas Development,Active,1
3191,31121217560000,2001,20.0,0.0,2103000000.0,42.83674438800006,-78.39450634199994,Gas Development,Active,1
92534,31009118320000,2012,0.0,0.0,0.0,42.10728218400004,-78.64980766599996,Oil Development,Inactive,1
15716,31013198250000,1994,0.0,,0.0,42.020830128000455,-79.62887850199968,Gas Development,Active,1
5793,31013117850000,2006,0.0,0.0,1711000000.0,42.088272181000036,-79.41227952199995,Gas Development,Active,1
53704,31009234390000,2009,0.0,0.0,9497000000.0,42.41671044700007,-78.97703668999998,Gas Development,Active,1
50654,31029130180000,1990,0.0,,0.0,43.01883193200047,-78.88636737499968,Gas Development,Plugged and Abandoned,1
76010,31009686990000,2011,0.0,0.0,0.0,41.41823179800008,-73.95766666799994,Gas Development,Inactive,1
85158,31013177330000,2012,0.0,0.0,6000000.0,42.19296057200006,-79.24892953199998,Gas Development,Active,1
14259,31013154880000,1989,0.0,,1628000000.0,42.29336363900046,-79.09200686499963,Gas Development,Active,1
100413,31015264140000,2013,5787.0,0.0,279420000000.0,42.14105205900006,-76.93359913299997,Gas Wildcat,Drilling Completed,1
129400,31013179040000,2015,0.0,0.0,140000000.0,42.251704,-79.501693,Gas Development,Active,1
30595,31037106060000,2006,0.0,0.0,892000000.0,42.90205237400005,-78.35201836199997,Gas Development,Active,1
64924,31003622940000,2010,3.0,4.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Plugged and Abandoned,1
15329,31013105490000,1986,0.0,,272000000.0,42.26656226300048,-79.71128793299965,Gas Development,Active,1
57835,31037145170000,2009,0.0,0.0,0.0,42.874662142000034,-78.02324666499999,Gas Development,Shut-In,1
59324,31013113490000,1985,0.0,,0.0,42.3616243030005,-79.48653777899966,Gas Development,Active,1
17540,31013193730000,1995,80.0,,0.0,42.19514403000045,-79.38579925999966,Oil Wildcat,Inactive,1
51892,31009018930000,2008,0.0,0.0,0.0,42.45647318600004,-79.00313765599998,Gas Development,Plugged and Abandoned,1
37728,31013197330000,2006,0.0,0.0,0.0,42.19296057200006,-79.24892953199998,Oil Wildcat,Inactive,1
75158,31029163520000,1986,0.0,,4735000000.0,42.59375254100047,-79.01745785999964,Gas Development,Active,1
26839,31029189990000,2006,0.0,0.0,177000000.0,42.59468249100007,-78.94094613599998,Gas Development,Active,1
91916,31009135370000,2012,0.0,0.0,1000000.0,42.33679374400003,-78.74624920099996,Gas Wildcat,Active,1
82354,31099195500000,1988,0.0,,4704000000.0,42.7672223400005,-76.76946950499968,Gas Development,Active,1
37821,31037204190000,2002,0.0,0.0,1174000000.0,42.90205237400005,-78.35201836199997,Gas Development,Active,1
70520,31013121030000,1993,47.0,,437000000.0,42.963563303000456,-75.37938870499966,Gas Development,Active,1
30466,31013123920000,1998,35.0,,1855000000.0,42.487243753000485,-79.33577835999967,Gas Development,Active,1
32493,31029169540000,1996,0.0,,542000000.0,42.59375254100047,-79.01745785999964,Gas Development,Active,1
18080,31003250500000,2007,0.0,0.0,0.0,41.26415118600005,-74.45224685199997,Oil Development,Active,1
69582,31009162850000,2010,0.0,0.0,199000000.0,42.07755349100006,-78.42886750099996,Oil Development,Active,1
53238,31029152180000,1998,0.0,,200000000.0,42.96042359900048,-78.52367565699967,Gas Development,Active,1
120920,31003219970000,2015,0.0,0.0,0.0,42.02693,-78.205893,Gas Wildcat,Temporarily Abandoned,1
32371,31029130540000,1993,0.0,,0.0,42.83851105500048,-78.55520668799966,Gas Development,Active,1
124461,31003552040000,2015,0.0,38.0,0.0,42.085346,-77.922864,Oil Development,Active,1
11768,31013224140000,2006,130.0,0.0,7472000000.0,42.02083023700004,-79.62887619399999,Gas Development,Active,1
57712,31029181360000,1988,0.0,,0.0,42.83851105500048,-78.55520668799966,Gas Development,Inactive,1
8236,31013178990000,1999,0.0,,752000000.0,42.159343358000456,-79.59595849699963,Gas Development,Active,1
92271,31003659750000,2012,0.0,0.0,0.0,42.173332610000045,-77.98390627099997,Enhanced Oil Recovery - Injection,Inactive,1
32098,31013125390000,1990,0.0,,6976000000.0,42.29336363900046,-79.09200686499963,Gas Development,Active,1
4014,31013157230000,1996,0.0,,2111000000.0,42.205103549000455,-79.46580590299965,Gas Development,Active,1
31572,31009067690000,2003,0.0,0.0,0.0,42.07755349100006,-78.42886750099996,Oil Development,Plugged and Abandoned,1
66204,31013028680000,2010,13.0,0.0,2589000000.0,42.487051017000056,-79.23930894099993,Gas Development,Active,1
94874,31009134210000,2013,0.0,0.0,0.0,42.38478111000006,-78.93615806899999,Gas Development,Inactive,1
2318,31013226370000,1999,25.0,,2942000000.0,42.205103549000455,-79.46580590299965,Gas Development,Active,1
19495,31009170160000,1992,9.0,,1169000000.0,42.70777339500046,-74.71172581499962,Gas Development,Active,1
66928,31013143450000,1995,125.0,,162000000.0,42.322304303000465,-79.57760707899968,Gas Development,Active,1
47970,31009242620000,2008,19.0,500.0,92000000.0,42.09225112200005,-78.49724749699999,Oil Development,Active,1
70784,31029199070000,2010,0.0,0.0,200000000.0,42.767181823000044,-78.74387961899998,Gas Development,Active,1
70295,31013138110000,2010,0.0,0.0,4037000000.0,42.487051017000056,-79.23930894099993,Gas Development,Active,1
123440,31013115940000,2015,0.0,0.0,1479000000.0,42.406943,-79.236356,Gas Development,Active,1
56443,31013207520000,1989,0.0,,13302000000.0,42.205103549000455,-79.46580590299965,Gas Development,Active,1
82664,31003224220000,2012,4.0,4.0,145000000.0,42.088023219000036,-77.78023782399998,Oil Development,Active,1
34750,31013157870000,2001,30.0,0.0,1689000000.0,42.195143433000055,-79.38579622199995,Gas Development,Active,1
16,31009128380000,2005,3456.0,0.0,0.0,42.09225112200005,-78.49724749699999,Enhanced Oil Recovery - Injection,Plugged and Abandoned,1
103663,31009232980000,2013,4.0,80.0,0.0,42.10728218400004,-78.64980766599996,Oil Development,Active,1
40989,31029148220000,1994,7.0,,3106000000.0,42.69834088200048,-78.94540989999967,Gas Development,Active,1
45961,31013102890000,2008,0.0,0.0,613000000.0,42.36162322700005,-79.48653679199998,Gas Development,Active,1
43797,31013145470000,2008,0.0,0.0,1006000000.0,42.32230061700005,-79.57760786799997,Gas Development,Active,1
70193,31013164740000,1990,67.0,,10021000000.0,42.322304303000465,-79.57760707899968,Gas Development,Active,1
82522,31009189210000,2011,1.0,12.0,12000000.0,42.09225112200005,-78.49724749699999,Oil Development,Active,1
42054,31013169090000,2003,0.0,0.0,1293000000.0,42.19296057200006,-79.24892953199998,Oil Development,Active,1
34586,31009241570000,2007,0.0,679.0,1230000000.0,42.09225112200005,-78.49724749699999,Oil Development,Active,1
79724,31029277470000,2011,215.0,0.0,6447000000.0,42.59468249100007,-78.94094613599998,Gas Development,Active,1
117475,31009276340001,2014,65.0,97.0,797000000.0,42.077495,-78.429849,Oil Development,Active,1
64831,31013172420000,1986,0.0,,2577000000.0,42.29336363900046,-79.09200686499963,Gas Development,Active,1
24992,31013208680000,2001,0.0,60.0,0.0,42.088272181000036,-79.41227952199995,Dry Hole,Plugged Back Multilateral,1
28942,31003222060000,2004,0.0,75.0,45000000.0,42.16025323000008,-77.79311714599999,Oil Development,Active,1
6007,31013183780000,1996,0.0,,1569000000.0,42.217001377000486,-79.10806714699964,Gas Development,Active,1
80174,31009661150000,2011,0.0,0.0,0.0,42.09225112200005,-78.49724749699999,Oil Development,Inactive,1
35174,31121199310000,2001,0.0,0.0,356000000.0,42.719612357000074,-78.00549925199994,Gas Development,Active,1
34486,31013104600000,2004,0.0,0.0,707000000.0,42.423823638000044,-79.31416638599995,Gas Development,Inactive,1
89102,31013162800000,2012,0.0,0.0,1000000.0,42.15934185200007,-79.59595990199995,Gas Development,Active,1
24782,31037029300000,1986,0.0,,0.0,43.01478113200045,-78.34690983699966,Gas Development,Active,1
32647,31011213790000,2004,0.0,0.0,1921000000.0,42.86032017100007,-76.57441854399997,Gas Development,Active,1
132708,31011260040000,2015,328.0,0.0,8565000000.0,42.842233,-76.691958,Gas Development,Active,1
29406,31101216670000,2007,4.0,36.0,168000000.0,42.094842991000064,-77.72058926999995,Oil Development,Active,1
80113,31013189400000,1997,35.0,,597000000.0,42.03788189500045,-79.28375662499968,Gas Development,Active,1
15065,31013183440000,2002,230.0,0.0,3708000000.0,42.088272181000036,-79.41227952199995,Gas Development,Active,1
87903,31029190830000,2012,0.0,0.0,429000000.0,42.640953800000034,-78.73951834399998,Gas Development,Active,1
51039,31013121330000,1991,0.0,,2701000000.0,42.3616243030005,-79.48653777899966,Gas Development,Active,1
127182,31037228490000,2015,0.0,0.0,1350000000.0,42.997549,-78.435048,Gas Development,Active,1
32972,31013163980000,1990,0.0,,5316000000.0,42.01751177700049,-78.34077780999968,Gas Development,Active,1
85035,31013192100000,1999,0.0,,713000000.0,42.19514403000045,-79.38579925999966,Gas Development,Active,1
90923,31003245300000,2012,14.0,60.0,582000000.0,42.088023219000036,-77.78023782399998,Oil Development,Active,1
38217,31003664820000,2001,18.0,9.0,0.0,42.16025323000008,-77.79311714599999,Oil Development,Active,1
65846,31003664250000,1996,0.0,,3900000000.0,42.01271066300046,-78.05476991799964,Gas Development,Active,1
30247,31009669430000,2003,0.0,0.0,0.0,42.09225112200005,-78.49724749699999,Oil Development,Not Reported on AWR,1
8507,31051173060000,1996,0.0,,80000000.0,43.20406110900046,-76.93921900099963,Gas Development,Active,1
48465,31069194190000,1993,0.0,,1003000000.0,42.866420037000466,-76.98208959099964,Gas Development,Inactive,1
24866,31099195350000,1994,0.0,,7588000000.0,42.81890018200045,-76.80892795599965,Gas Development,Active,1
15854,31013147760000,1993,36.0,,7693000000.0,42.205103549000455,-79.46580590299965,Gas Development,Active,1
25797,31013186110000,2006,50.0,0.0,608000000.0,42.266564318000064,-79.71128695999994,Gas Development,Active,1
37589,31009653700000,2001,3650.0,0.0,0.0,42.09225112200005,-78.49724749699999,Enhanced Oil Recovery - Injection,Not Reported on AWR,1
98467,31003697520000,2013,0.0,0.0,0.0,42.173332610000045,-77.98390627099997,Enhanced Oil Recovery - Injection,Inactive,1
130126,31029256470001,2015,95.0,0.0,268000000.0,42.709353,-78.577478,Gas Wildcat,Active,1
60529,31099195420000,1990,0.0,,19964000000.0,42.7672223400005,-76.76946950499968,Gas Development,Active,1
5770,31099175730000,1992,0.0,,0.0,42.81890018200045,-76.80892795599965,Gas Development,Plugged and Abandoned,1
1322,31003115310000,2003,3.0,35.0,350000000.0,42.088023219000036,-77.78023782399998,Oil Development,Active,1
64442,31003085790000,2010,0.0,31.0,0.0,43.000943515000074,-78.19369206299996,Oil Development,Active,1
19207,31011205250000,2006,0.0,0.0,0.0,42.85856410200006,-76.68352600499998,Gas Development,Active,1
17902,31003658400000,2005,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Inactive,1
77944,31013112730000,1998,0.0,,1098000000.0,42.3616243030005,-79.48653777899966,Gas Development,Active,1
58564,31013118800000,1994,0.0,,2970000000.0,42.205103549000455,-79.46580590299965,Gas Development,Active,1
56517,31029179990000,2009,0.0,0.0,2000000.0,42.716060207000055,-78.83210986499995,Gas Development,Active,1
27075,31029145060000,1995,0.0,,3212000000.0,42.49661373900045,-78.92307914199966,Gas Development,Active,1
69353,31011206520000,2010,98.0,0.0,17702000000.0,42.922942928000055,-76.67442556599997,Gas Development,Active,1
31140,31029207900000,1996,0.0,,829000000.0,42.53582208600045,-78.71790859699968,Gas Extension,Active,1
118834,31009118450000,2014,50.0,473.0,314000000.0,42.088061,-78.491258,Oil Development,Active,1
99098,31013193040000,2013,215.0,774.0,0.0,42.02083023700004,-79.62887619399999,Oil Wildcat,Active,1
85961,31029222990000,2012,15.0,0.0,1812000000.0,42.96042055400005,-78.52367744799994,Gas Development,Active,1
84418,31013211920000,2012,0.0,0.0,444000000.0,42.02320426400007,-79.46875825999996,Gas Development,Active,1
47713,31037205810000,1992,0.0,,0.0,42.91424359000047,-78.19239885099967,Gas Development,Active,1
23500,31037101130000,1987,0.0,,3000000.0,42.99836355800045,-78.18823639699963,Gas Development,Active,1
93278,31029250520000,2012,0.0,0.0,2399000000.0,42.96042055400005,-78.52367744799994,Oil Development,Active,1
67178,31013168530000,1989,0.0,,1831000000.0,42.48838573900048,-79.23725606999966,Gas Development,Active,1
13575,31013091720000,2007,0.0,10.0,0.0,42.037884113000075,-79.28375749399999,Oil Development,Active,1
26988,31029122880000,1994,21.0,,1844000000.0,42.59375254100047,-79.01745785999964,Gas Development,Active,1
2302,31013137120000,2004,0.0,0.0,0.0,42.48724218400008,-79.33577714999996,Gas Development,Active,1
12192,31013121300000,2003,0.0,0.0,419000000.0,42.423823638000044,-79.31416638599995,Gas Development,Active,1
84850,31101216430000,2012,2.0,20.0,201000000.0,42.094842991000064,-77.72058926999995,Oil Development,Active,1
100827,31003121560000,2013,7.0,12.0,132000000.0,42.088023219000036,-77.78023782399998,Oil Development,Active,1
57379,31003639180000,2009,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Enhanced Oil Recovery - Injection,Inactive,1
22932,31013198590000,2003,0.0,0.0,2379000000.0,42.37070143700004,-79.13500732899996,Gas Development,Active,1
41397,31013165080000,1993,37.0,,2740000000.0,42.19296008200047,-79.24892957399965,Gas Development,Active,1
42142,31003668650000,2001,0.0,0.0,0.0,42.16025323000008,-77.79311714599999,Enhanced Oil Recovery - Injection,Inactive,1
64710,31003679260000,2010,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Not Reported on AWR,1
78860,31099175640000,1987,0.0,,80140000000.0,42.7672223400005,-76.76946950499968,Gas Development,Active,1
122391,31013170840000,2015,40.0,0.0,2972000000.0,42.021944,-79.198276,Gas Development,Active,1
37421,31003657080000,2001,0.0,0.0,0.0,43.000943515000074,-78.19369206299996,Enhanced Oil Recovery - Injection,Not Reported on AWR,1
60758,31013177760000,1996,0.0,,0.0,42.29336363900046,-79.09200686499963,Gas Development,Active,1
114157,31013200250000,2014,50.0,0.0,2604000000.0,42.266859,-79.710476,Gas Development,Active,1
36567,31013129500000,1987,60.0,,21195000000.0,42.487243753000485,-79.33577835999967,Gas Development,Inactive,1
16413,31075156130000,1987,0.0,,0.0,43.280150936000496,-76.06442939099963,Gas Wildcat,Active,1
69609,31013199440000,1991,0.0,,3259000000.0,42.26656226300048,-79.71128793299965,Gas Development,Active,1
6556,31013186710000,1995,0.0,,1183000000.0,42.217001377000486,-79.10806714699964,Gas Development,Active,1
102069,31009088250000,2013,0.0,0.0,0.0,42.10728218400004,-78.64980766599996,Oil Development,Inactive,1
48446,31007117070000,2008,0.0,0.0,0.0,42.85431397000008,-78.82833987299995,Gas Wildcat,Inactive,1
7232,31013147760000,2007,0.0,0.0,3169000000.0,42.205101900000045,-79.46580628599997,Gas Development,Active,1
105005,31013226080000,2013,6.0,0.0,2339000000.0,42.02716097700005,-79.20258709099994,Gas Development,Active,1
59879,31029193920000,1988,0.0,,85000000.0,42.90039405300047,-78.67012970499968,Gas Development,Plugged and Abandoned,1
110842,31029135820000,2014,0.0,0.0,31000000.0,42.638457,-79.027689,Gas Development,Active,1
9682,31013180380000,1995,60.0,,1758000000.0,42.159343358000456,-79.59595849699963,Gas Development,Active,1
35909,31003004710000,1995,0.0,,0.0,42.01271066300046,-78.05476991799964,Monitoring Storage,Active,1
27549,31121132740000,1992,2.0,,315000000.0,42.533830182000486,-78.42824739199966,Gas Development,Active,1
83178,31029660150000,1997,0.0,,1333000000.0,42.71606257200045,-78.83210809599967,Gas Development,Active,1
30566,31013187500000,2000,0.0,,759000000.0,42.29336363900046,-79.09200686499963,Gas Development,Active,1
54152,31003147940000,2009,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Inactive,1
127767,31013193990000,2015,5.0,0.0,4255000000.0,42.324884,-79.573821,Gas Development,Active,1
13536,31101216790000,2007,3.0,39.0,170000000.0,42.094842991000064,-77.72058926999995,Oil Development,Active,1
94115,31009185580000,2012,0.0,0.0,100000000.0,42.42294338100004,-78.49138800599997,Gas Wildcat,Active,1
71029,31011212400000,2010,0.0,0.0,1607000000.0,42.85856410200006,-76.68352600499998,Gas Development,Active,1
81115,31011213080000,2011,0.0,0.0,0.0,42.86032017100007,-76.57441854399997,Gas Development,Shut-In,1
93225,31003652560000,2012,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Inactive,1
102928,31003652240000,2013,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Inactive,1
67821,31003251620000,2010,14.0,105.0,1029000000.0,42.088023219000036,-77.78023782399998,Oil Development,Active,1
22488,31003679480000,2003,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Inactive,1
64512,31013181090000,1999,0.0,,15000000.0,42.217001377000486,-79.10806714699964,Gas Development,Active,1
48928,31013145960000,1995,0.0,,1168000000.0,42.963563303000456,-75.37938870499966,Gas Development,Active,1
21344,31013224590000,2002,0.0,0.0,2318000000.0,42.32230061700005,-79.57760786799997,Gas Development,Active,1
108122,31003667970000,2014,0.0,0.0,0.0,42.156405,-77.795231,Oil Development,Not Reported on AWR,1
11012,31013169790000,2007,0.0,0.0,1765000000.0,42.205101900000045,-79.46580628599997,Gas Development,Active,1
111077,31029117280000,2014,0.0,0.0,498000000.0,42.535259,-78.731387,Gas Development,Active,1
42036,31037196290000,2007,0.0,0.0,501000000.0,42.90205237400005,-78.35201836199997,Gas Development,Active,1
8707,31013184130000,1986,0.0,,5453000000.0,42.217001377000486,-79.10806714699964,Gas Development,Active,1
76734,31099204470000,1993,0.0,,3306000000.0,42.81890018200045,-76.80892795599965,Gas Extension,Active,1
111211,31003609280000,2014,0.0,0.0,0.0,42.066701,-78.167667,Enhanced Oil Recovery - Injection,Inactive,1
120782,31003698980000,2015,3.0,3.0,0.0,42.171429,-77.97865,Oil Development,Active,1
41253,31009517800000,2002,0.0,0.0,0.0,42.09225112200005,-78.49724749699999,Oil Development,Plugged and Abandoned,1
23457,31013183170000,2007,0.0,0.0,1082000000.0,42.195143433000055,-79.38579622199995,Gas Development,Active,1
92487,31003249180000,2012,6.0,5.0,2434000000.0,42.088023219000036,-77.78023782399998,Oil Development,Active,1
67647,31029224180000,2000,0.0,,4205000000.0,42.96042359900048,-78.52367565699967,Gas Development,Active,1
133090,31009252290000,2015,110.0,416.0,0.0,42.023289,-78.628438,Oil Development,Active,1
7961,31013119100000,1995,12.0,,723000000.0,43.24540427500045,-77.61779716599966,Gas Development,Active,1
65096,31029222980000,1996,0.0,,3713000000.0,42.71606257200045,-78.83210809599967,Gas Development,Active,1
9908,31009164100000,1990,0.0,,3907000000.0,42.3847813000005,-78.93615603399968,Gas Development,Active,1
7314,31013154160000,1987,0.0,,5107000000.0,42.19296008200047,-79.24892957399965,Gas Development,Active,1
5813,31029191800000,2007,0.0,0.0,489000000.0,42.716060207000055,-78.83210986499995,Gas Development,Active,1
20522,31013159660000,1987,0.0,,4211000000.0,42.01751177700049,-78.34077780999968,Gas Development,Active,1
67707,31037174630000,1990,0.0,,245000000.0,43.01478113200045,-78.34690983699966,Gas Development,Active,1
28194,31011205070000,2005,0.0,0.0,1981000000.0,42.85856410200006,-76.68352600499998,Gas Development,Active,1
5608,31013122360000,2001,40.0,0.0,3348000000.0,42.403124252000055,-79.23637919499998,Gas Development,Active,1
22315,31013151850000,2003,0.0,0.0,6658000000.0,42.205101900000045,-79.46580628599997,Gas Development,Active,1
55228,31003605790000,2009,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Shut-In,1
39202,31013109480000,1988,0.0,,0.0,42.129732772000466,-79.68820686199967,Gas Development,Active,1
20555,31013146270000,2002,0.0,0.0,0.0,42.037884113000075,-79.28375749399999,Gas Development,Active,1
70801,31013142730000,2010,0.0,0.0,0.0,42.423823638000044,-79.31416638599995,Gas Development,Active,1
47065,31013181570000,2008,0.0,0.0,386000000.0,42.21700315800007,-79.10806611699996,Gas Development,Active,1
86133,31013192530000,1988,0.0,,5516000000.0,42.29336363900046,-79.09200686499963,Gas Development,Active,1
32376,31013137810000,2002,79.0,0.0,2609000000.0,42.205101900000045,-79.46580628599997,Gas Development,Active,1
19273,31013212030000,1989,0.0,,22880000000.0,42.31662335800047,-79.35563933699967,Gas Development,Active,1
30949,31029142600000,1994,3.0,,2409000000.0,42.66478221800048,-78.88882822399967,Gas Development,Active,1
57974,31013155140000,2009,0.0,0.0,4212000000.0,42.205101900000045,-79.46580628599997,Gas Development,Active,1
54797,31013183400000,2009,0.0,0.0,1498000000.0,42.205101900000045,-79.46580628599997,Gas Development,Active,1
70439,31029142620000,1992,0.0,,388000000.0,42.96042359900048,-78.52367565699967,Gas Development,Active,1
68366,31029217650000,1994,0.0,,31000000.0,42.75771390300048,-76.70292830999966,Gas Extension,Inactive,1
31888,31013177760000,1995,0.0,,0.0,42.29336363900046,-79.09200686499963,Gas Development,Active,1
74147,31029110020000,1989,0.0,,3786000000.0,42.540873304000456,-78.51533735199968,Gas Wildcat,Active,1
128527,31013110420000,2015,0.0,0.0,1162000000.0,42.130114,-79.694407,Gas Development,Active,1
24376,31003666660000,2007,0.0,0.0,0.0,42.12451389000006,-78.15604994399996,Oil Development,Active,1
12634,31009661560000,2003,5.0,82.0,1000000.0,42.07755349100006,-78.42886750099996,Oil Development,Active,1
43002,31003697910000,2008,0.0,0.0,0.0,42.54430331400005,-73.98277623299998,Oil Development,Plugged and Abandoned,1
67057,31009107700000,1993,3.0,,7356000000.0,42.356452499000454,-78.83082631199966,Gas Development,Active,1
124049,31009100780000,2015,2.0,6.0,122000000.0,42.077495,-78.429849,Oil Development,Active,1
122856,31037195710000,2015,2.0,0.0,4132000000.0,42.902048,-78.350767,Gas Development,Active,1
60803,31009192660000,2009,2.0,20.0,20000000.0,42.09225112200005,-78.49724749699999,Oil Development,Active,1
126339,31009660780000,2015,0.0,0.0,0.0,42.088061,-78.491258,Oil Development,Shut-In,1
78129,31009164070000,1987,0.0,,2297000000.0,42.3847813000005,-78.93615603399968,Gas Development,Active,1
72986,31009258720000,2011,258.0,248.0,292000000.0,42.07755349100006,-78.42886750099996,Oil Development,Active,1
11528,31013223760000,1999,19.0,,2419000000.0,42.31662335800047,-79.35563933699967,Gas Wildcat,Active,1
84081,31003658950000,2012,0.0,1.0,0.0,43.000943515000074,-78.19369206299996,Oil Development,Active,1
61493,31009666050000,2009,0.0,27.0,0.0,42.07755349100006,-78.42886750099996,Oil Development,Active,1
42939,31013168400000,1999,0.0,,716000000.0,43.24540427500045,-77.61779716599966,Gas Development,Active,1
11083,31003666260000,2002,0.0,0.0,0.0,42.12451389000006,-78.15604994399996,Oil Development,Inactive,1
10023,31029072680000,1992,0.0,,0.0,42.71606257200045,-78.83210809599967,Gas Development,Active,1
72705,31013120890000,1986,0.0,,5175000000.0,42.3616243030005,-79.48653777899966,Gas Development,Inactive,1
23640,31013168210000,1999,90.0,,2693000000.0,42.19514403000045,-79.38579925999966,Gas Development,Active,1
46913,31013052200000,2008,0.0,0.0,0.0,42.037884113000075,-79.28375749399999,Oil Development,Not Reported on AWR,1
57692,31003605920000,2009,0.0,0.0,0.0,42.06668364500007,-78.16764889199999,Oil Development,Shut-In,1
53838,31009185580000,1998,0.0,,110000000.0,42.42294010000046,-78.49138984599966,Gas Wildcat,Inactive,1
122311,31121170480000,2015,5.0,0.0,166000000.0,42.719701,-78.000751,Gas Development,Active,1
30430,31121130830000,1992,0.0,,1962000000.0,42.694031045000486,-78.33762917299964,Gas Development,Active,1
99666,31015238190300,2013,0.0,0.0,0.0,40.90825155500005,-72.54854793699997,Gas Extension,Shut-In,1
42280,31013145640000,2002,0.0,0.0,2996000000.0,42.32230061700005,-79.57760786799997,Gas Development,Active,1
93159,31101231890000,2012,649.0,0.0,67345000000.0,42.37110155400006,-77.10965950699995,Gas Wildcat,Active,1
130053,31029201590000,2015,0.0,0.0,1000000.0,42.723291,-78.839026,Gas Development,Active,1
