,symbol,date,open,high,low,close,volume
10721,FB,2017-05-23,148.52,148.81,147.25,148.07,12665886
10722,FB,2017-05-22,148.08,148.59,147.69,148.24,12379481
10723,FB,2017-05-19,148.45,149.39,147.96,148.06,16101229
10724,FB,2017-05-18,144.72,148.15,144.51,147.66,21784326
10725,FB,2017-05-17,148.0,148.67,144.42,144.85,27908167
10726,FB,2017-05-16,150.11,150.21,149.03,149.78,14420715
10727,FB,2017-05-15,150.17,151.48,149.77,150.19,14909882
10728,FB,2017-05-12,150.4,150.46,149.63,150.33,9497040
10729,FB,2017-05-11,150.31,150.65,149.41,150.04,11623865
10730,FB,2017-05-10,150.23,150.52,148.86,150.29,11653395
10731,FB,2017-05-09,151.49,152.59,150.21,150.48,17325999
10732,FB,2017-05-08,150.71,151.08,149.74,151.06,15662472
10733,FB,2017-05-05,151.45,151.63,149.79,150.24,17051519
10734,FB,2017-05-04,150.17,151.52,148.72,150.85,36060301
10735,FB,2017-05-03,153.6,153.6,151.34,151.8,21755088
10736,FB,2017-05-02,153.34,153.44,151.66,152.78,21255365
10737,FB,2017-05-01,151.74,152.57,151.42,152.46,24669159
10738,FB,2017-04-28,149.5,151.53,149.07,150.25,30280373
10739,FB,2017-04-27,146.67,147.75,146.14,147.7,10561420
10740,FB,2017-04-26,147.09,147.59,146.09,146.56,11324335
10741,FB,2017-04-25,145.79,147.15,145.79,146.49,17684833
10742,FB,2017-04-24,144.96,145.67,144.34,145.47,14397448
10743,FB,2017-04-21,143.9,144.17,142.27,143.68,12382002
10744,FB,2017-04-20,142.95,144.25,142.69,143.8,15968164
10745,FB,2017-04-19,141.35,143.04,141.27,142.27,15563945
10746,FB,2017-04-18,141.27,141.91,140.61,140.96,14807472
10747,FB,2017-04-17,139.76,141.55,139.75,141.42,11519663
10748,FB,2017-04-13,139.62,140.58,139.33,139.39,10965614
10749,FB,2017-04-12,139.72,140.4,139.44,139.58,11612456
10750,FB,2017-04-11,140.8,141.03,138.81,139.92,16638087
10751,FB,2017-04-10,141.0,141.43,140.63,141.04,9039366
10752,FB,2017-04-07,141.2,141.55,140.24,140.78,11811439
10753,FB,2017-04-06,142.11,142.22,140.91,141.17,15103426
10754,FB,2017-04-05,142.26,143.44,141.29,141.85,17158059
10755,FB,2017-04-04,141.86,142.09,141.27,141.73,12948599
10756,FB,2017-04-03,141.93,142.47,140.82,142.28,13563960
10757,FB,2017-03-31,142.31,142.63,141.89,142.05,11478265
10758,FB,2017-03-30,142.4,142.95,141.85,142.41,12403997
10759,FB,2017-03-29,141.99,142.86,141.43,142.65,16527574
10760,FB,2017-03-28,140.36,141.95,140.01,141.76,14679436
10761,FB,2017-03-27,139.05,140.65,138.77,140.32,12800544
10762,FB,2017-03-24,140.08,141.02,139.76,140.34,16664683
10763,FB,2017-03-23,139.48,140.39,139.09,139.53,13022801
10764,FB,2017-03-22,137.93,139.79,137.6,139.59,17055449
10765,FB,2017-03-21,141.15,142.31,138.4,138.51,29894784
10766,FB,2017-03-20,139.71,140.19,139.25,139.94,12099471
10767,FB,2017-03-17,140.34,140.34,139.7,139.84,20592818
10768,FB,2017-03-16,140.2,140.25,139.73,139.99,13612942
10769,FB,2017-03-15,139.29,140.1,138.49,139.72,19344826
10770,FB,2017-03-14,139.46,139.46,138.52,139.32,12944018
10771,FB,2017-03-13,138.71,139.68,138.67,139.6,10955450
10772,FB,2017-03-10,138.91,139.49,138.22,138.79,16314113
10773,FB,2017-03-09,137.72,138.57,137.4,138.24,15535259
10774,FB,2017-03-08,137.15,137.99,137.05,137.72,10184514
10775,FB,2017-03-07,137.03,138.37,136.99,137.3,13527132
10776,FB,2017-03-06,136.88,137.83,136.51,137.42,12748179
10777,FB,2017-03-03,136.63,137.33,136.08,137.17,11160563
10778,FB,2017-03-02,137.09,137.82,136.31,136.76,12294804
10779,FB,2017-03-01,136.47,137.48,136.3,137.42,16257010
10780,FB,2017-02-28,136.79,136.81,134.75,135.54,16112092
10781,FB,2017-02-27,135.26,137.18,135.02,136.41,14306668
10782,FB,2017-02-24,134.16,135.62,134.16,135.44,12625742
10783,FB,2017-02-23,135.89,136.12,134.33,135.36,18422549
10784,FB,2017-02-22,133.6,136.79,133.46,136.12,27360092
10785,FB,2017-02-21,133.5,133.91,132.9,133.72,14759109
10786,FB,2017-02-17,133.5,134.09,133.17,133.53,12276490
10787,FB,2017-02-16,133.07,133.87,133.02,133.84,12831092
10788,FB,2017-02-15,133.45,133.7,132.66,133.44,13226534
10789,FB,2017-02-14,134.1,134.23,132.55,133.85,14364877
10790,FB,2017-02-13,134.7,134.7,133.7,134.05,13526221
10791,FB,2017-02-10,134.1,134.94,133.68,134.19,15061939
10792,FB,2017-02-09,134.49,134.5,133.31,134.14,16470609
10793,FB,2017-02-08,132.6,134.44,132.44,134.2,22390556
10794,FB,2017-02-07,132.24,133.0,131.66,131.84,14596449
10795,FB,2017-02-06,130.98,132.06,130.3,132.06,17058494
10796,FB,2017-02-03,131.24,132.85,130.76,130.98,24804890
10797,FB,2017-02-02,133.22,135.49,130.4,130.84,54366447
10798,FB,2017-02-01,132.25,133.49,130.68,133.23,50139775
10799,FB,2017-01-31,130.17,130.66,129.5157,130.32,19790484
10800,FB,2017-01-30,131.58,131.58,129.6,130.98,18956095
10801,FB,2017-01-27,132.68,132.95,131.08,132.18,19539514
10802,FB,2017-01-26,131.63,133.14,131.4401,132.78,20020141
10803,FB,2017-01-25,130.0,131.74,129.77,131.48,18777314
10804,FB,2017-01-24,129.38,129.9,128.38,129.37,15162724
10805,FB,2017-01-23,127.31,129.25,126.95,128.93,16593563
10806,FB,2017-01-20,128.1,128.48,126.78,127.04,19097223
10807,FB,2017-01-19,128.23,128.35,127.45,127.55,12195465
10808,FB,2017-01-18,128.41,128.43,126.84,127.92,13145852
10809,FB,2017-01-17,128.04,128.34,127.4,127.87,15294460
10810,FB,2017-01-13,127.49,129.27,127.37,128.34,24884325
10811,FB,2017-01-12,125.61,126.73,124.8,126.62,18653914
10812,FB,2017-01-11,124.35,126.12,124.06,126.09,18356523
10813,FB,2017-01-10,124.82,125.5,124.28,124.35,17324590
10814,FB,2017-01-09,123.55,125.43,123.04,124.9,22880360
10815,FB,2017-01-06,120.98,123.88,120.03,123.41,28545263
10816,FB,2017-01-05,118.86,120.95,118.3209,120.67,19492150
10817,FB,2017-01-04,117.55,119.66,117.29,118.69,19630932
10818,FB,2017-01-03,116.03,117.84,115.51,116.86,20663912
10819,FB,2016-12-30,116.595,116.83,114.7739,115.05,18684106
10820,FB,2016-12-29,117.0,117.531,116.06,116.35,9934873
10821,FB,2016-12-28,118.19,118.25,116.65,116.92,12087377
10822,FB,2016-12-27,116.96,118.68,116.86399999999999,118.01,12051481
10823,FB,2016-12-23,117.0,117.56,116.3,117.27,10889985
10824,FB,2016-12-22,118.86,118.99,116.93,117.4,16258587
10825,FB,2016-12-21,118.92,119.2,118.48,119.04,10767646
10826,FB,2016-12-20,119.5,119.77,118.8,119.09,13684402
10827,FB,2016-12-19,119.85,120.36,118.51,119.24,15918146
10828,FB,2016-12-16,120.9,121.5,119.27,119.87,25324299
10829,FB,2016-12-15,120.08,122.5,119.63,120.57,20139568
10830,FB,2016-12-14,120.0,121.69,118.85,120.21,25913095
10831,FB,2016-12-13,117.86,121.52,117.61,120.31,29768028
10832,FB,2016-12-12,119.22,119.24,117.65,117.77,17805527
10833,FB,2016-12-09,119.22,119.94,118.95,119.68,17464736
10834,FB,2016-12-08,117.98,119.5,117.64,118.91,22442756
10835,FB,2016-12-07,117.0,117.95,116.57,117.95,21913658
10836,FB,2016-12-06,117.69,117.795,116.33,117.31,19131202
10837,FB,2016-12-05,115.95,117.57,115.07,117.43,20201528
10838,FB,2016-12-02,115.11,116.48,114.3,115.4,25070364
10839,FB,2016-12-01,118.38,118.45,114.0,115.1,43276994
10840,FB,2016-11-30,120.32,121.79,117.95,118.42,30188922
10841,FB,2016-11-29,120.57,122.1,120.4,120.87,18890956
10842,FB,2016-11-28,120.12,121.69,119.82,120.41,18101314
10843,FB,2016-11-25,121.01,121.14,120.07,120.38,8658605
10844,FB,2016-11-23,121.23,121.31,119.94,120.84,15672136
10845,FB,2016-11-22,122.4,122.98,120.9,121.47,26089163
10846,FB,2016-11-21,118.2,121.95,117.8,121.77,35415366
10847,FB,2016-11-18,118.39,119.13,116.84,117.02,22879303
10848,FB,2016-11-17,116.81,117.79,116.01,117.79,18597766
10849,FB,2016-11-16,114.48,117.88,114.21,116.34,32397947
10850,FB,2016-11-15,116.73,118.49,115.83,117.2,34681369
10851,FB,2016-11-14,119.1256,119.1256,113.5535,115.08,51377040
10852,FB,2016-11-11,119.53,120.7,118.15,119.02,32840137
10853,FB,2016-11-10,123.93,124.18,115.27,120.8,67846704
10854,FB,2016-11-09,121.5,123.81,120.51,123.18,31916020
10855,FB,2016-11-08,122.03,124.61,121.54,124.22,19460768
10856,FB,2016-11-07,122.83,123.2089,121.35,122.15,23008880
10857,FB,2016-11-04,119.59,121.93,119.25,120.75,30545466
10858,FB,2016-11-03,122.0,123.28,119.5,120.0,63766259
10859,FB,2016-11-02,130.23,130.23,126.28,127.17,50190225
10860,FB,2016-11-01,131.41,131.94,128.65,129.5,22077779
10861,FB,2016-10-31,132.01,132.12,130.8835,130.99,15668982
10862,FB,2016-10-28,130.5,132.97,129.93,131.29,24545547
10863,FB,2016-10-27,131.74,131.8,129.27,129.69,16741393
10864,FB,2016-10-26,131.64,132.26,130.935,131.04,13084731
10865,FB,2016-10-25,133.5,133.5,132.22,132.29,13336787
10866,FB,2016-10-24,132.72,133.405,132.15,133.28,17470227
10867,FB,2016-10-21,129.78,132.13,129.7,132.07,19088794
10868,FB,2016-10-20,130.07,130.66,129.5,130.0,13167503
10869,FB,2016-10-19,128.74,130.47,128.6,130.11,16752321
10870,FB,2016-10-18,128.68,129.39,128.01,128.57,13503967
10871,FB,2016-10-17,128.2,128.47,127.32,127.54,11351681
10872,FB,2016-10-14,128.49,128.95,127.58,127.88,13345292
10873,FB,2016-10-13,128.21,128.25,126.75,127.82,17139306
10874,FB,2016-10-12,129.01,129.66,128.46,129.05,11072991
10875,FB,2016-10-11,130.23,130.64,128.23,128.88,17537928
10876,FB,2016-10-10,129.68,130.7,129.2,130.24,15138720
10877,FB,2016-10-07,129.04,129.25,128.33,128.99,12804420
10878,FB,2016-10-06,128.43,129.06,128.08,128.74,11682729
10879,FB,2016-10-05,128.25,128.8,127.83,128.47,12386753
10880,FB,2016-10-04,129.17,129.2765,127.5499,128.19,14307548
10881,FB,2016-10-03,128.38,129.09,127.8,128.77,13156943
10882,FB,2016-09-30,128.03,128.59,127.45,128.27,18402945
10883,FB,2016-09-29,129.18,129.29,127.55,128.09,14532241
10884,FB,2016-09-28,129.21,129.47,128.4,129.23,12047636
10885,FB,2016-09-27,127.61,129.01,127.43,128.69,15637111
10886,FB,2016-09-26,127.37,128.16,126.8,127.31,15064940
10887,FB,2016-09-23,127.56,128.6,127.3,127.96,28326266
10888,FB,2016-09-22,130.5,130.73,129.56,130.08,15538307
10889,FB,2016-09-21,129.13,130.005,128.39,129.94,14068336
10890,FB,2016-09-20,128.65,129.17,128.0307,128.64,11083808
10891,FB,2016-09-19,129.91,129.94,128.26,128.65,14958794
10892,FB,2016-09-16,128.2,129.18,128.2,129.07,24119174
10893,FB,2016-09-15,127.98,129.1,127.67,128.35,15111838
10894,FB,2016-09-14,126.89,128.8,126.89,127.77,15720388
10895,FB,2016-09-13,128.03,128.35,126.66,127.21,18016152
10896,FB,2016-09-12,125.96,128.76,125.75,128.69,21252752
10897,FB,2016-09-09,129.71,129.94899999999998,127.1,127.1,27100679
10898,FB,2016-09-08,130.92,131.08,129.81,130.27,15676595
10899,FB,2016-09-07,130.04,131.98,129.95,131.05,27990796
10900,FB,2016-09-06,126.67,129.94,126.47,129.73,26278407
10901,FB,2016-09-02,126.85,126.86,126.0,126.51,12118773
10902,FB,2016-09-01,126.38,126.63,125.6,126.17,13536125
10903,FB,2016-08-31,125.6,126.22,125.1,126.12,14200636
10904,FB,2016-08-30,126.6,126.6,125.15,125.84,17804286
10905,FB,2016-08-29,124.35,126.73,124.35,126.54,15925900
10906,FB,2016-08-26,124.05,125.19,123.91,124.96,17504825
10907,FB,2016-08-25,123.12,124.37,123.1,123.89,10730811
10908,FB,2016-08-24,124.47,124.69,123.09,123.48,12243719
10909,FB,2016-08-23,124.51,125.09,124.25,124.37,13309452
10910,FB,2016-08-22,123.33,124.83,123.11,124.15,14386361
10911,FB,2016-08-19,123.6,124.15700000000001,123.28,123.56,11688265
10912,FB,2016-08-18,124.01,124.26,123.64,123.91,12400816
10913,FB,2016-08-17,123.66,124.38,122.85,124.37,13794179
10914,FB,2016-08-16,123.5,123.92,122.78,123.3,14222410
10915,FB,2016-08-15,124.91,124.92,123.7,123.9,19295130
10916,FB,2016-08-12,124.7,125.0,124.18,124.88,12158955
10917,FB,2016-08-11,125.2,125.38,124.75,124.9,11729519
10918,FB,2016-08-10,125.07,125.48,124.54,124.88,10670148
10919,FB,2016-08-09,125.34,126.09,124.53,125.06,19620967
10920,FB,2016-08-08,125.25,125.45,124.55,125.26,15233929
10921,FB,2016-08-05,124.98,125.835,124.6184,125.15,20184035
10922,FB,2016-08-04,122.94,124.79,122.51,124.36,21065974
10923,FB,2016-08-03,123.09,123.92,122.31,122.51,18525332
10924,FB,2016-08-02,124.06,124.8,122.07,123.09,23968414
10925,FB,2016-08-01,123.85,124.58,122.86,124.31,25006850
10926,FB,2016-07-29,124.65,125.84,123.71,123.94,35058803
10927,FB,2016-07-28,127.52,128.33,123.63,125.0,78955758
10928,FB,2016-07-27,122.42,125.0,121.51,123.34,52654239
10929,FB,2016-07-26,122.0,122.07,120.75,121.22,17611964
10930,FB,2016-07-25,121.39,121.85,117.78,121.63,18487449
10931,FB,2016-07-22,119.9,121.01,119.31,121.0,18422410
10932,FB,2016-07-21,121.92,122.1,120.25,120.61,17801663
10933,FB,2016-07-20,121.25,122.2,120.56,121.92,20046452
10934,FB,2016-07-19,118.99,120.85,118.66,120.61,21541292
10935,FB,2016-07-18,117.32,119.61,116.89,119.37,20868367
10936,FB,2016-07-15,117.74,118.28,116.58,116.86,16645964
10937,FB,2016-07-14,117.5,117.64,116.7,117.29,14579736
10938,FB,2016-07-13,118.39,118.4,116.68,116.78,16207662
10939,FB,2016-07-12,118.63,118.72,117.57,117.93,15217700
10940,FB,2016-07-11,117.71,118.7,117.5,117.87,17711570
10941,FB,2016-07-08,116.43,117.5,115.85,117.24,18142597
10942,FB,2016-07-07,116.63,116.97,115.36,115.85,16630201
10943,FB,2016-07-06,113.36,116.79,112.97,116.7,24337586
10944,FB,2016-07-05,113.94,114.11,112.97,114.0,14207037
10945,FB,2016-07-01,114.2,115.13,113.81,114.19,14980023
10946,FB,2016-06-30,114.67,115.18,113.67,114.28,23192716
10947,FB,2016-06-29,113.37,114.25,113.04,114.16,20968273
10948,FB,2016-06-28,110.63,112.75,110.55,112.7,26813842
10949,FB,2016-06-27,111.57,111.57,108.23,108.97,36409606
10950,FB,2016-06-24,111.01,113.68,111.0,112.08,40643130
10951,FB,2016-06-23,114.37,115.09,113.54,115.08,16176895
10952,FB,2016-06-22,114.65,114.74,113.61,113.91,14846329
10953,FB,2016-06-21,114.12,115.2142,113.97,114.38,19166269
10954,FB,2016-06-20,113.77,114.72,112.75,113.37,20785390
10955,FB,2016-06-17,114.42,114.43,112.56,113.02,24644308
10956,FB,2016-06-16,113.87,114.5,112.94,114.39,19236255
10957,FB,2016-06-15,115.3,115.44,114.07,114.6,19819432
10958,FB,2016-06-14,114.07,114.95,113.58,114.94,17618479
10959,FB,2016-06-13,115.0,115.48,113.31,113.95,31718239
10960,FB,2016-06-10,117.54,118.11,116.26,116.62,18510826
10961,FB,2016-06-09,118.13,118.68,117.71,118.56,13859240
10962,FB,2016-06-08,117.76,118.6,117.27,118.39,14505596
10963,FB,2016-06-07,119.24,119.3,117.67,117.76,17103023
10964,FB,2016-06-06,118.62,119.43,118.36,118.79,12744676
10965,FB,2016-06-03,118.975,118.98,117.86,118.47,14135114
10966,FB,2016-06-02,118.69,119.44,118.22,118.93,13228310
10967,FB,2016-06-01,118.5,119.08,117.82,118.78,15029494
10968,FB,2016-05-31,119.46,120.1,118.12100000000001,118.81,23547597
10969,FB,2016-05-27,119.56,119.85,119.01,119.38,13493563
10970,FB,2016-05-26,118.24,119.7601,117.92,119.47,18481340
10971,FB,2016-05-25,118.13,118.665,117.38,117.89,20035494
10972,FB,2016-05-24,116.24,117.73,116.12,117.7,20183627
10973,FB,2016-05-23,117.42,117.6,115.94,115.97,20441004
10974,FB,2016-05-20,116.96,117.99,116.95,117.35,18944831
10975,FB,2016-05-19,117.05,117.49,115.88,116.81,20544109
10976,FB,2016-05-18,116.8,118.27,116.73,117.65,21642299
10977,FB,2016-05-17,118.82,119.01,117.2,117.35,21328648
10978,FB,2016-05-16,119.38,119.61,117.35,118.67,31247834
10979,FB,2016-05-13,120.38,120.64,119.68,119.81,18124286
10980,FB,2016-05-12,119.98,120.84,118.9,120.28,22035465
10981,FB,2016-05-11,120.41,121.08,119.42,119.52,22038396
10982,FB,2016-05-10,119.62,120.5,114.8,120.5,23220046
10983,FB,2016-05-09,119.54,120.28,118.9,119.24,21138059
10984,FB,2016-05-06,117.16,119.637,117.1127,119.49,26395568
10985,FB,2016-05-05,118.04,118.98,117.25,117.81,22056749
10986,FB,2016-05-04,116.61,118.3,116.57,118.06,23448440
10987,FB,2016-05-03,117.52,118.16,117.02,117.43,24117463
10988,FB,2016-05-02,117.83,118.73,116.57,118.57,28095168
10989,FB,2016-04-29,116.82,117.84,115.84,117.58,37140594
10990,FB,2016-04-28,119.575,120.79,116.23,116.73,87110080
10991,FB,2016-04-27,107.94,108.94,106.31,108.89,52213107
10992,FB,2016-04-26,110.49,110.5,108.15,108.76,22521534
10993,FB,2016-04-25,109.87,110.67,109.07,110.1,21017895
10994,FB,2016-04-22,111.21,111.75,109.01,110.56,38458201
10995,FB,2016-04-21,112.55,114.04,112.31,113.44,20875230
10996,FB,2016-04-20,112.43,113.27,111.56,112.42,21027901
10997,FB,2016-04-19,111.1,112.45,109.16,112.29,30210455
10998,FB,2016-04-18,109.74,110.81,109.2,110.45,21167199
10999,FB,2016-04-15,110.79,110.97,109.2,109.64,20922803
11000,FB,2016-04-14,110.62,112.04,110.26,110.84,28473322
11001,FB,2016-04-13,112.23,112.65,106.52,110.51,88227393
11002,FB,2016-04-12,109.34,111.1645,108.99,110.61,26248081
11003,FB,2016-04-11,110.7,110.91,108.77,108.99,39762304
11004,FB,2016-04-08,114.25,114.33,109.9,110.63,48497808
11005,FB,2016-04-07,113.79,114.89,113.0663,113.64,20714537
11006,FB,2016-04-06,112.47,113.81,112.42,113.71,20814640
11007,FB,2016-04-05,112.11,113.32,111.9,112.22,22962365
11008,FB,2016-04-04,114.07,114.55,111.61,112.55,48487913
11009,FB,2016-04-01,113.75,116.17,113.35,116.06,24760504
11010,FB,2016-03-31,114.7,115.01,113.7682,114.1,21207526
11011,FB,2016-03-30,116.73,116.99,114.355,114.7,33235184
11012,FB,2016-03-29,113.83,116.32,113.64,116.14,29825340
11013,FB,2016-03-28,113.32,114.5889,112.95,113.69,21351751
11014,FB,2016-03-24,112.13,113.09,111.68,113.05,17839119
11015,FB,2016-03-23,112.01,113.19,112.0,112.54,18561974
11016,FB,2016-03-22,111.36,112.88,111.17,112.25,19001076
11017,FB,2016-03-21,111.66,112.37,111.03,111.85,18447974
11018,FB,2016-03-18,111.56,112.42,110.27,111.45,36256877
11019,FB,2016-03-17,112.15,112.69,110.73,111.02,24241247
11020,FB,2016-03-16,110.49,112.5,110.1,112.18,24744778
11021,FB,2016-03-15,109.11,110.83,108.84,110.67,17618460
11022,FB,2016-03-14,109.28,110.33,108.77,109.89,17249365
11023,FB,2016-03-11,108.48,109.42,107.92,109.41,20697553
11024,FB,2016-03-10,107.91,108.66,105.7699,107.32,24854284
11025,FB,2016-03-09,106.7,107.51,105.49,107.51,20493305
11026,FB,2016-03-08,104.78,107.37,104.4,105.93,25204666
11027,FB,2016-03-07,108.07,108.07,104.72,105.73,31534055
11028,FB,2016-03-04,110.05,110.05,107.93,108.39,24938858
11029,FB,2016-03-03,110.25,110.3,108.54,109.58,21353092
11030,FB,2016-03-02,109.68,110.55,108.77,109.95,25670170
11031,FB,2016-03-01,107.83,109.82,107.6,109.82,26817309
11032,FB,2016-02-29,107.6,108.9101,106.75,106.92,32778992
11033,FB,2016-02-26,108.7,109.45,107.16,107.92,26686193
11034,FB,2016-02-25,107.11,108.07,105.61,108.07,29906278
11035,FB,2016-02-24,104.21,106.95,102.74,106.88,34412437
11036,FB,2016-02-23,106.85,107.47,105.12,105.46,25319315
11037,FB,2016-02-22,105.49,108.25,105.34,107.16,35709714
11038,FB,2016-02-19,102.55,105.02,102.06,104.57,32404516
11039,FB,2016-02-18,105.8,106.0,103.03,103.47,29593508
11040,FB,2016-02-17,101.94,105.72,100.4,105.2,44073369
11041,FB,2016-02-16,103.8,103.93,100.24,101.61,45687224
11042,FB,2016-02-12,103.74,104.24,101.09,102.01,36176760
11043,FB,2016-02-11,99.6,105.11,98.88,101.91,43670634
11044,FB,2016-02-10,101.55,103.25,100.24,101.0,45179370
11045,FB,2016-02-09,97.14,102.4,96.82,99.54,62709018
11046,FB,2016-02-08,100.41,102.68,97.46,99.75,71229746
11047,FB,2016-02-05,109.51,109.58,103.18,104.07,76894741
11048,FB,2016-02-04,111.8,111.94,109.25,110.49,38890199
11049,FB,2016-02-03,115.27,115.3407,109.75,112.69,56919324
11050,FB,2016-02-02,114.8,117.59,113.2,114.61,59778571
11051,FB,2016-02-01,112.27,115.72,112.01,115.09,46132726
11052,FB,2016-01-29,108.99,112.84,108.84,112.21,62739548
11053,FB,2016-01-28,107.2,110.34,104.81,109.11,107475327
11054,FB,2016-01-27,97.79,97.85,94.23,94.45,58699359
11055,FB,2016-01-26,97.76,97.88,95.66,97.34,26877080
11056,FB,2016-01-25,98.72,99.48,96.93,97.01,32482015
11057,FB,2016-01-22,96.41,98.07,95.49,97.94,30495387
11058,FB,2016-01-21,94.91,95.99,92.62,94.16,30518939
11059,FB,2016-01-20,92.83,95.0,89.37,94.35,59051429
11060,FB,2016-01-19,96.53,97.42,93.92,95.26,30998256
11061,FB,2016-01-15,93.98,96.38,93.54,94.97,46132781
11062,FB,2016-01-14,95.85,98.87,92.45,98.37,48658623
11063,FB,2016-01-13,100.58,100.58,95.21,95.44,33410553
11064,FB,2016-01-12,99.0,99.96,97.55,99.37,28395390
11065,FB,2016-01-11,97.91,98.6,95.39,97.51,29932385
11066,FB,2016-01-08,99.88,100.5,97.0311,97.33,35402298
11067,FB,2016-01-07,100.5,101.43,97.3,97.92,45172906
11068,FB,2016-01-06,101.13,103.77,100.9,102.97,25096183
11069,FB,2016-01-05,102.89,103.7099,101.665,102.73,23258238
11070,FB,2016-01-04,101.95,102.24,99.75,102.22,37912403
11071,FB,2015-12-31,106.0,106.17,104.62,104.66,18391064
11072,FB,2015-12-30,107.0,107.25,106.06,106.22,13115007
11073,FB,2015-12-29,106.42,107.74,106.25,107.26,17179901
11074,FB,2015-12-28,105.02,105.98,104.53,105.93,13069733
11075,FB,2015-12-24,104.74,105.32,104.5,105.02,6512134
11076,FB,2015-12-23,105.89,106.11,103.86,104.63,19599673
11077,FB,2015-12-22,105.22,105.6601,104.81,105.51,14597122
11078,FB,2015-12-21,104.91,105.15,103.6,104.77,16138786
11079,FB,2015-12-18,106.08,106.59,103.97,104.04,35994199
11080,FB,2015-12-17,107.49,107.75,106.13,106.22,21675686
11081,FB,2015-12-16,105.37,107.09,104.19,106.79,22680547
11082,FB,2015-12-15,105.3,105.8,104.28,104.55,21764331
11083,FB,2015-12-14,102.285,104.74,101.46,104.66,24813496
11084,FB,2015-12-11,104.15,104.34,101.91,102.12,26427727
11085,FB,2015-12-10,105.05,106.4,104.41,105.42,17454312
11086,FB,2015-12-09,106.18,106.44,103.55,104.6,23517268
11087,FB,2015-12-08,104.0,106.91,103.95,106.49,20401791
11088,FB,2015-12-07,106.48,106.83,104.66,105.61,15474890
11089,FB,2015-12-04,104.81,107.73,104.11,106.18,21224721
11090,FB,2015-12-03,106.27,106.85,103.35,104.38,23236485
11091,FB,2015-12-02,107.0,107.92,105.79,106.07,24429063
11092,FB,2015-12-01,104.83,107.15,104.5,107.12,22781868
11093,FB,2015-11-30,105.84,106.0999,103.75,104.24,20383179
11094,FB,2015-11-27,105.78,105.96,104.86,105.45,5913066
11095,FB,2015-11-25,106.33,106.6,105.1,105.41,15150785
11096,FB,2015-11-24,106.0,106.49,104.39,105.74,23577293
11097,FB,2015-11-23,107.19,107.46799999999999,106.08,106.95,19897220
11098,FB,2015-11-20,106.84,107.87,106.62,107.32,22129648
11099,FB,2015-11-19,107.36,107.73,105.95,106.26,25520599
11100,FB,2015-11-18,105.8,107.88,105.39,107.77,23836526
11101,FB,2015-11-17,104.62,106.2,104.14,105.13,26774146
11102,FB,2015-11-16,103.32,104.17,100.47,104.04,49309167
11103,FB,2015-11-13,107.71,108.25,103.83,103.95,30278403
11104,FB,2015-11-12,108.48,109.39,108.0,108.02,20924674
11105,FB,2015-11-11,108.27,109.87,107.11,109.01,25057099
11106,FB,2015-11-10,105.96,108.15,105.24,107.91,25031681
11107,FB,2015-11-09,107.0,108.25,105.86,106.49,26383540
11108,FB,2015-11-06,108.04,108.74,105.91,107.095,35084342
11109,FB,2015-11-05,108.8,110.65,107.95,108.76,63232861
11110,FB,2015-11-04,103.19,104.14,102.48,103.94,43469308
11111,FB,2015-11-03,103.22,103.65,102.4,102.58,21242341
11112,FB,2015-11-02,102.46,103.47,101.18,103.31,24003944
11113,FB,2015-10-30,104.51,104.72,101.65,101.97,33487104
11114,FB,2015-10-29,103.96,105.12,103.52,104.88,20316691
11115,FB,2015-10-28,103.9,104.48,102.92,104.2,24081515
11116,FB,2015-10-27,102.94,104.1,102.4,103.7,23795472
11117,FB,2015-10-26,102.2,103.81,101.55,103.77,25961212
11118,FB,2015-10-23,101.91,102.85,100.16,102.19,42809661
11119,FB,2015-10-22,97.79,99.73,97.55,99.67,26392075
11120,FB,2015-10-21,97.37,98.18,96.47,97.11,22003730
11121,FB,2015-10-20,98.73,99.59,96.56,97.0,30881777
11122,FB,2015-10-19,97.18,98.57,96.92,98.47,23729924
11123,FB,2015-10-16,96.18,97.59,95.35,97.54,25412856
11124,FB,2015-10-15,94.99,96.3,94.9,95.96,27557516
11125,FB,2015-10-14,94.08,95.2,93.61,94.07,19253351
11126,FB,2015-10-13,93.66,95.37,93.55,94.12,19480347
11127,FB,2015-10-12,93.32,94.6,92.67,94.26,18449562
11128,FB,2015-10-09,92.9,93.74,92.23899999999999,93.24,20012911
11129,FB,2015-10-08,91.89,93.22,90.47,92.47,27290523
11130,FB,2015-10-07,93.11,93.66,91.37,92.4,24129277
11131,FB,2015-10-06,94.08,94.17,92.34,92.8,22488275
11132,FB,2015-10-05,92.94,94.27,92.66,94.01,27292517
11133,FB,2015-10-02,88.9,92.2,88.37,92.07,37881652
11134,FB,2015-10-01,90.05,90.95,88.36,90.95,29283652
11135,FB,2015-09-30,88.44,90.02,88.01,89.9,35159225
11136,FB,2015-09-29,89.1,90.06,85.72,86.67,42281838
11137,FB,2015-09-28,92.08,92.29,88.18,89.21,40914897
11138,FB,2015-09-25,95.79,95.85,92.06,92.77,28961622
11139,FB,2015-09-24,93.06,94.765,92.24,94.41,29105964
11140,FB,2015-09-23,93.4,94.32,92.8,93.97,21701427
11141,FB,2015-09-22,93.77,94.68,91.92,92.96,36888893
11142,FB,2015-09-21,94.62,96.49,94.52,95.55,28789973
